Year,Month,Origin,"state","city",ArrdelayCount,MeanArrDelay,AirCount
1993,11,BOI,"ID","Boise",210,22.576190,430
1993,11,BOS,"MA","Boston",4243,22.049493,7651
1993,11,CRW,"WV","Charleston",91,8.780219,195
1993,11,DSM,"IA","Des Moines",377,20.763925,820
1993,11,DUT,"AK","Unalaska",20,45.300000,26
1993,11,EWR,"NJ","Newark",5201,27.907325,8736
1993,11,FNT,"MI","Flint",50,9.940000,55
1993,11,GSO,"NC","Greensboro",863,15.315179,1788
1993,11,GSP,"SC","Greer",299,10.441471,626
1993,11,HNL,"HI","Honolulu",459,17.559912,1068
1993,11,HOU,"TX","Houston",1894,19.296198,4380
1993,11,KOA,"HI","Kailua/Kona",18,14.611111,60
1993,11,LGA,"NY","New York",3946,18.060821,8260
1993,11,LNK,"NE","Lincoln",84,20.440476,192
1993,5,MSN,"WI","Madison",141,10.226950,494
1993,5,MYR,"SC","Myrtle Beach",71,10.042253,200
1993,5,OAJ,"NC","Jacksonville",19,11.263157,80
1993,5,OAK,"CA","Oakland",1441,9.069396,3461
1993,5,OGG,"HI","Kahului",76,17.907894,241
1993,5,ORH,"MA","Worcester",2,65.500000,5
1993,5,PFN,"FL","Panama City",100,11.340000,117
1993,5,PNS,"FL","Pensacola",284,12.260563,580
1993,5,PSP,"CA","Palm Springs",117,11.102564,299
1993,5,RAP,"SD","Rapid City",57,5.807017,213
1993,5,SAT,"TX","San Antonio",1332,14.734984,2992
1993,5,SGF,"MO","Springfield",54,13.092592,149
1993,5,STT,"VI","Charlotte Amalie",114,12.692982,266
1993,5,STX,"VI","Christiansted",69,8.347826,147
1993,5,TLH,"FL","Tallahassee",180,8.494444,513
1993,5,TVC,"MI","Traverse City",13,15.846153,54
1993,5,TYS,"TN","Knoxville",281,12.839857,727
1993,5,VPS,"FL","Valparaiso",14,4.071428,93
1993,6,ANC,"AK","Anchorage",1072,11.778917,1780
1993,6,ANI,"AK","Aniak",2,69.500000,10
1993,6,BDL,"CT","Windsor Locks",821,14.289890,2132
1993,6,BTM,"MT","Butte",32,7.843750,53
1993,6,BUF,"NY","Buffalo",737,16.107191,1888
1993,6,DCA,"VA","Arlington",3117,17.328200,7208
1993,6,ELM,"NY","Elmira",67,7.164179,113
1993,6,ELP,"TX","El Paso",860,12.819767,2240
1993,6,FAR,"ND","Fargo",125,12.560000,277
1994,3,AUS,"TX","Austin",1021,11.556317,2745
1994,3,BGM,"NY","Binghamton",47,17.808510,114
1994,3,BQN,"PR","Aguadilla",24,19.166666,58
1994,3,BUR,"CA","Burbank",818,14.953545,2110
1994,3,CLT,"NC","Charlotte",5353,17.988791,10015
1994,3,COS,"CO","Colorado Springs",341,13.721407,870
1994,3,DAL,"TX","Dallas",1499,11.319546,3671
1994,3,EGE,"CO","Eagle",53,14.773584,141
1991,2,BTV,"VT","Burlington",208,16.355769,499
1991,2,BWI,"MD","Baltimore",1549,13.590058,5183
1991,2,CLE,"OH","Cleveland",2163,20.007397,4727
1991,2,DET,"MI","Detroit",218,22.266055,344
1991,2,GFK,"ND","Grand Forks",21,26.714285,107
1991,2,GSP,"SC","Greer",186,9.736559,515
1991,2,ICT,"KS","Wichita",328,12.518292,940
1991,2,IDA,"ID","Idaho Falls",55,22.163636,109
1991,2,IND,"IN","Indianapolis",1417,16.729710,3049
1991,2,ISP,"NY","Islip",184,17.163043,405
1991,2,ITH,"NY","Ithaca",33,10.121212,81
1991,2,JAN,"MS","Jackson",304,9.325657,648
1991,2,JAX,"FL","Jacksonville",731,13.154582,1446
1991,2,KOA,"HI","Kailua/Kona",14,14.285714,54
1991,2,LGA,"NY","New York",2710,22.118081,7193
1991,2,MDW,"IL","Chicago",2018,27.391972,4392
1991,2,MGM,"AL","Montgomery",74,10.743243,186
1991,2,MLB,"FL","Melbourne",168,11.011904,357
1991,2,MOB,"AL","Mobile",286,12.664335,562
1991,7,MGM,"AL","Montgomery",99,14.989898,203
1991,7,MLI,"IL","Moline",127,11.251968,280
1991,7,MRY,"CA","Monterey",53,18.924528,112
1991,7,MSO,"MT","Missoula",94,10.510638,215
1991,7,MYR,"SC","Myrtle Beach",199,11.527638,335
1991,7,OAK,"CA","Oakland",1577,10.447051,3471
1991,7,ONT,"CA","Ontario",1587,11.844360,3450
1991,7,PVD,"RI","Providence",632,16.854430,1320
1991,7,RDU,"NC","Raleigh",2699,19.346424,4842
1991,7,RIC,"VA","Richmond",637,15.321821,1234
1991,7,SAV,"GA","Savannah",437,13.949656,725
1991,7,SDF,"KY","Louisville",779,11.951219,1672
1991,7,SHV,"LA","Shreveport",244,10.659836,506
1991,7,VPS,"FL","Valparaiso",26,6.923076,91
1991,8,ATL,"GA","Atlanta",10270,16.095813,16590
1991,8,AZO,"MI","Kalamazoo",75,7.893333,270
1991,8,CHA,"TN","Chattanooga",146,15.431506,313
1991,8,CHS,"SC","Charleston",572,13.230769,897
1991,8,CLT,"NC","Charlotte",5687,17.206787,10489
1991,8,DAL,"TX","Dallas",1242,12.699677,3426
1992,2,MYR,"SC","Myrtle Beach",81,11.197530,144
1992,2,OAJ,"NC","Jacksonville",17,6.117647,78
1992,2,OAK,"CA","Oakland",1382,15.264109,2873
1992,2,OGG,"HI","Kahului",128,25.218750,226
1992,2,ONT,"CA","Ontario",1538,16.245123,2886
1992,2,RAP,"SD","Rapid City",66,14.272727,192
1992,2,RDU,"NC","Raleigh",2198,16.159690,4409
1992,2,SAV,"GA","Savannah",273,10.835164,661
1992,2,SDF,"KY","Louisville",624,10.615384,1383
